ObjectID,Batch Reference,Supplier Code,Supplier Compound Number,Library ID,CAS Number,SMILES,Full Molecular Mass,Parent Molecular Mass,Plate ID,Well,Object Name,Drug Name,Analysis
YU034541,2,Microsource,1500251,Pharmakon 1600,523-87-5,ClC1(=NC=2(N(C(=O)N(C(C=2(N1))=O)C)C)).O(C(C3(=CC=CC=C3))C4(=CC=CC=C4))CCN(C)C,469.96372,469.96372,M00967A,K015,DIMENHYDRINATE,dimenhydrinate,"antiemetic, synthetic"
YU226590,1,Microsource,1500356,Pharmakon 1600,"71-81-8, 7492-32-2 [isopropamide]",[I-].O=C(N)C(C1(=CC=CC=C1))(C2(=CC=CC=C2))CC[N+](C(C)C)(C(C)C)C,480.42547,480.42547,M00967A,K016,ISOPROPAMIDE IODIDE,isopropamide iodide,"anticholinergic, synthetic"
YU033795,2,Microsource,1500253,Pharmakon 1600,695-53-4,O=C1(OC(C)(C)C(N1)=O),129.11402,129.11402,M00967A,K017,DIMETHADIONE,dimethadione,"anticonvulsant, synthetic; BAX-1400Z, AC-1198, DMO"
YU226591,1,Microsource,1500357,Pharmakon 1600,"51-30-9, 7683-59-2 [isoproterenol]",Cl.OC1(=C(O)C=CC(=C1)C(O)CNC(C)C),247.71826,247.71826,M00967A,K018,ISOPROTERENOL HYDROCHLORIDE,isoprenaline,"bronchodilator, synthetic"
YU033796,2,Microsource,1500255,Pharmakon 1600,131-53-3,O=C(C1(=C(O)C=C(OC)C=C1))C2(=C(O)C=CC=C2),244.24268,244.24268,M00967A,K019,DIOXYBENZONE,dioxybenzone,"ultraviolet screen, synthetic; NSC-56769"
YU226592,1,Microsource,1502389,Pharmakon 1600,6054-98-4,[Na+].[Na+].O=C([O-])C1(=C(O)C=CC(=C1)N=NC2(=CC(=C(O)C=C2)C(=O)[O-])),346.20274,346.20274,M00967A,K020,OLSALAZINE SODIUM,AZODISAL SODIUM,"antiinflammatory, synthetic; CJ-91B"
YU039464,5,Microsource,1500256,Pharmakon 1600,147-24-0,Cl.O(C(C1(=CC=CC=C1))C2(=CC=CC=C2))CCN(C)C,291.81542,291.81542,M00967A,K021,DIPHENHYDRAMINE HYDROCHLORIDE,diphenhydramine,"antihistaminic, synthetic"
YU226593,1,Microsource,1500359,Pharmakon 1600,"579-56-6, 395-28-8 [isoxsuprine]",Cl.O(C1(=CC=CC=C1))CC(NC(C(O)C2(=CC=C(O)C=C2))C)C,337.8408,337.8408,M00967A,K022,ISOXSUPRINE HYDROCHLORIDE,isoxsuprine,"vasodilator, synthetic"
YU034002,2,Microsource,1500543,Pharmakon 1600,18883-66-4,O=NN(C(=O)NC1(C(OC(CO)C(C1O)O)O))C,265.22072,265.22072,M00967A,L003,STREPTOZOSIN,streptozocin,"antineoplastic, alkylating agent, synthetic; U-9889"
YU040051,3,Microsource,1500771,Pharmakon 1600,"70356-03-5, 53994-73-3 [anhydrous]",ClC3(=C(N2(C(=O)C(NC(=O)C(N)C1(=CC=CC=C1))C2SC3))C(=O)O),367.80818,367.80818,M00967A,L004,CEFACLOR,CECLOR,"antibacterial, semisynthetic"
YU034003,2,Microsource,1500544,Pharmakon 1600,127-71-9,S(=O)(=O)(NC(=O)C1(=CC=CC=C1))C2(=CC=C(N)C=C2),276.31206,276.31206,M00967A,L005,SULFABENZAMIDE,sulfabenzamide,"antibacterial, synthetic"
YU226680,1,Microsource,1500772,Pharmakon 1600,"606-17-7, 2618-26-0 [iodipamide sodium]",IC1(=C(NC(=O)C)C(I)=C(CNC(=O)C)C(=C1C(=O)O)I),627.94023,627.94023,M00967A,L006,IODIPAMIDE,CHOLOGRAFIN,"radioopaque agent, synthetic; L-isomer: spectrum"
YU034004,2,Microsource,1500545,Pharmakon 1600,"144-80-9, 127-56-0 [anhydrous], 6209-17-2 [sulfacetamide sodium]",S(=O)(=O)(NC(=O)C)C1(=CC=C(N)C=C1),214.24268,214.24268,M00967A,L007,SULFACETAMIDE,sulfacetamide,"antibacterial, synthetic"
YU224118,3,Microsource,2300206,Pharmakon 1600,364-98-7,ClC2(=CC=1(S(=O)(=O)NC(C)=NC=1C=C2)),230.67216,230.67216,M00967A,L008,DIAZOXIDE,,"antihypertensive, diuretic, activates K channels and AMPA receptors, synthetic; Sch-6783; NSC-64198"
YU034005,3,Microsource,1500546,Pharmakon 1600,68-35-9,S(=O)(=O)(NC1(=NC=CC=N1))C2(=CC=C(N)C=C2),250.27816,250.27816,M00967A,L009,SULFADIAZINE,sulfadiazine,"antibacterial, synthetic"
YU022212,5,Microsource,1500801,Pharmakon 1600,97-59-6,O=C1(NC(=O)C(N1)NC(=O)N),158.1156,158.1156,M00967A,L010,ALLANTOIN,ALCLOXA,"wound healing agent, allantoic fluid; widely distributed in plants"
YU034006,2,Microsource,1500547,Pharmakon 1600,127-79-7,S(=O)(=O)(NC1(=NC(=CC=N1)C))C2(=CC=C(N)C=C2),264.30474,264.30474,M00967A,L011,SULFAMERAZINE,sulfamerazine,"antibacterial, synthetic; RP-2632"
YU226681,1,Microsource,1500804,Pharmakon 1600,5588-16-9,ClC1(=C(S(=O)(=O)N)C=C2(S(=O)(=O)NC(NC2(=C1))CSCC=C)),383.89738,383.89738,M00967A,L012,ALTHIAZIDE,altizide,"diuretic, synthetic; P-1779"
YU034007,3,Microsource,1500548,Pharmakon 1600,57-68-1,S(=O)(=O)(NC1(=NC(=CC(=N1)C)C))C2(=CC=C(N)C=C2),278.33132,278.33132,M00967A,L013,SULFAMETHAZINE,sulfadimidine,"antibacterial, synthetic"
YU155566,2,Microsource,1500807,Pharmakon 1600,73-24-5,N2(=C(N)C=1(N=CNC=1N=C2)),135.1269,135.1269,M00967A,L014,ADENINE,LEUCO-4,"Vitamin B4, widespread in nature"
YU034008,2,Microsource,1500549,Pharmakon 1600,144-82-1,S(=O)(=O)(NC=1(SC(C)=NN=1))C2(=CC=C(N)C=C2),270.33346,270.33346,M00967A,L015,SULFAMETHIZOLE,sulfamethizole,"antibacterial, synthetic"
YU030802,2,Microsource,1500810,Pharmakon 1600,"90-45-9, 134-50-9 [aminacrine hydrochloride]",N=1(C=3(C(C(N)=C2(C=1C=CC=C2))=CC=CC=3)),194.23198,194.23198,M00967A,L016,AMINACRINE,MONACRIN,"local antiseptic, synthetic"
YU034009,2,Microsource,1500550,Pharmakon 1600,723-46-6,S(=O)(=O)(NC1(=NOC(=C1)C))C2(=CC=C(N)C=C2),253.27876,253.27876,M00967A,L017,SULFAMETHOXAZOLE,sulfamethoxazole,"antibacterial, antipneumocystis, synthetic; Ro-4-2130"
YU226682,1,Microsource,1500812,Pharmakon 1600,4696-76-8 (base),S(=O)(=O)(O)O.O3(C(OC2(C(O)C(OC1(OC(C(O)C(C1N)O)CN))C(N)CC2N))C(O)C(N)C(C3CO)O),581.59356,581.59356,M00967A,L018,BEKANAMYCIN SULFATE,,"antibacterial, semisynthetic; Streptomyces kanamyceticus; NK-1006"
YU034010,2,Microsource,1500551,Pharmakon 1600,144-83-2,S(=O)(=O)(NC1(=NC=CC=C1))C2(=CC=C(N)C=C2),249.29006,249.29006,M00967A,L019,SULFAPYRIDINE,sulfapyridine,"antibacterial, dermatitis herpetiformis therapy, synthetic; M&B-693"
YU226683,1,Microsource,1500813,Pharmakon 1600,"51333-22-3 [11(gr b), 16(gr a)] 51372-29-3 [(11(gr b), 16(gr a)[//R//])] 51372-28-2 [(11(gr b), 16(gr a)[//S//])]",O=C5(C=C2(C(C1(C(O)CC3(C4(OC(CCC)OC4(CC3(C1CC2)))(C(=O)CO))(C)))(C)C=C5)),430.53386,430.53386,M00967A,L020,BUDESONIDE,PULMICORT,"antiinflammatory, semisynthetic"
YU221021,3,Microsource,1500552,Pharmakon 1600,599-79-1,S(=O)(=O)(NC1(=NC=CC=C1))C3(=CC=C(N=NC2(=CC(=C(O)C=C2)C(=O)O))C=C3),398.39372,398.39372,M00967A,L021,SULFASALAZINE,AZULFIDINE,"anticolitis and Crohn""s disease, synthetic"
YU226684,1,Microsource,1506179,Pharmakon 1600,8024-48-4,O=C3(C1(=C(O)C=C(CO)C=C1C(OC2(OC(C(O)C(C2O)O)CO))C=4(C3=C(O)C=CC=4))),434.39338,434.39338,M00967A,L022,CASANTHRANOL [cascaroside A shown],CASAKOL,"laxative, antineoplastic, mixture of anthranol glycosides ex Cascara sagrada"
YU226553,1,Microsource,1500258,Pharmakon 1600,132-18-3 147-20-6 [diphenylpyraline],Cl.O(C1(CCN(C)CC1))C(C2(=CC=CC=C2))C3(=CC=CC=C3),317.8527,317.8527,M00967A,M003,DIPHENYLPYRALINE HYDROCHLORIDE,diphenylpyraline,"antihistaminic, synthetic"
YU226594,1,Microsource,1500360,Pharmakon 1600,"25389-94-0, 133-92-6 [replaced], 59-01-8 [kanamycin]",S(=O)(=O)(O)O.O3(C(OC2(C(O)C(OC1(OC(C(O)C(C1O)O)CN))C(N)CC2N))C(O)C(N)C(C3CO)O),582.57828,582.57828,M00967A,M004,KANAMYCIN A SULFATE,KANTREX,"antibacterial, Streptomyces kanamyceticus"
YU033799,3,Microsource,1500259,Pharmakon 1600,58-32-2,OCCN(C=2(N=C(N1(CCCCC1))C3(=NC(N(CCO)CCO)=NC(=C3(N=2))N4(CCCCC4))))CCO,504.62592,504.62592,M00967A,M005,DIPYRIDAMOLE,dipyridamole,"coronary vasodilator, synthetic; RA-8"
YU033879,2,Microsource,1500362,Pharmakon 1600,65277-42-1,ClC1(=C(C=CC(=C1)Cl)C4(OC(COC3(=CC=C(N2(CCN(C(=O)C)CC2))C=C3))CO4)(CN5(C=NC=C5))),531.43048,531.43048,M00967A,M006,KETOCONAZOLE,ketoconazole,"antifungal, PXR/SRC1 & CAR/SRC1 inhibitor, synthetic; R-41400"
YU033781,2,Microsource,1601020,Pharmakon 1600,134-62-3,O=C(N(CC)CC)C1(=CC(=CC=C1)C),191.26952,191.26952,M00967A,M007,DIETHYLTOLUAMIDE,DEET,"insect repellant, synthetic"
YU033880,2,Microsource,1500363,Pharmakon 1600,4618-18-2,O2(C(OC1(C(O)C(O)(CO)OC1CO))C(O)C(O)C(C2CO)O),342.29648,342.29648,M00967A,M008,LACTULOSE,lactulose,"laxative, synthetic"
YU226554,1,Microsource,1500261,Pharmakon 1600,3737-09-05 00:00:00,P(=O)(O)(O)O.O=C(N)C(C1(=NC=CC=C1))(C2(=CC=CC=C2))CCN(C(C)C)C(C)C,437.469761,437.469761,M00967A,M009,DISOPYRAMIDE PHOSPHATE,disopyramide,"antiarrhythmic, synthetic; SC-13957"
YU226595,1,Microsource,1500368,Pharmakon 1600,"7179-49-9, 859-18-7 [anhydrous], 154-21-2 [lincomycin]",Cl.S(C1(OC(C(O)C(C1O)O)C(NC(=O)C2(N(CC(C2)CCC)C))C(O)C))C,442.99908,442.99908,M00967A,M010,LINCOMYCIN HYDROCHLORIDE,LINCOCIN,"antibacterial, Streptomyces lincolnensis, S espinosus, S variabilis; U-10149"
YU226555,1,Microsource,1502380,Pharmakon 1600,14484-47-0,O=C5(C=C2(C(C1(C(O)CC3(C4(N=C(C)OC4(CC3(C1CC2)))(C(=O)COC(=O)C))(C)))(C)C=C5)),441.51678,441.51678,M00967A,M011,DEFLAZACORT,CALCORT,"antiinflammatory, synthetic; DL-458-IT, MDL-458"
YU033881,2,Microsource,1500365,Pharmakon 1600,"829-74-3, 18829-78-2 [replaced]",OC1(=C(O)C=CC(=C1)C(O)C(N)C),183.20446,183.20446,M00967A,M012,LEVONORDEFRIN,NEO-COBEFRIN,"vasoconstrictor, synthetic"
YU226556,1,Microsource,1500263,Pharmakon 1600,"62-31-7, 51-61-6 [dopamine]",Cl.OC1(=C(O)C=CC(=C1)CCN),189.63912,189.63912,M00967A,M013,DOPAMINE HYDROCHLORIDE,dopamine,"cardiotonic, antihypotensive, synthetic; ASL-279"
YU226596,1,Microsource,1500383,Pharmakon 1600,"76-90-4, 25990-43-6 [mepenzolate]",[Br-].O=C(OC1(C[N+](CCC1)(C)C))C(O)(C2(=CC=CC=C2))C3(=CC=CC=C3),420.34008,420.34008,M00967A,M014,MEPENZOLATE BROMIDE,mepenzolate bromide,"anticholinergic, synthetic"
YU220934,2,Microsource,1500264,Pharmakon 1600,"1229-29-4, 1668-19-5 [doxepin], 4698-39-9 [(//E//)-isomer], 25127-31-5 [(//Z//)-isomer]",Cl.O1(C3(=C(C(=CCCN(C)C)C2(=C(C1)C=CC=C2))C=CC=C3)),315.83682,315.83682,M00967A,M015,DOXEPIN HYDROCHLORIDE,SINEQUAN,"antidepressant, synthetic; P-3693A"
YU226597,1,Microsource,1500379,Pharmakon 1600,"71-58-9, 520-85-4 [medroxyprogesterone]",O=C4(C=C3(C(C2(C(C1(C(C(OC(=O)C)(C(=O)C)CC1)(C)CC2))CC3C))(C)CC4)),386.52436,386.52436,M00967A,M016,MEDROXYPROGESTERONE ACETATE,PROVERA,"contraceptive, semisynthetic; NSC-26386"
YU226557,1,Microsource,1500266,Pharmakon 1600,"17086-28-1, 564-25-0 [anhydrous]",Cl.O=C2(C1(=C(O)C=CC=C1C(C)C4(C2=C(O)C3(O)(C(=O)C(=C(O)C(C3C4O)N(C)C)C(=O)N)))),480.89528,480.89528,M00967A,M017,DOXYCYCLINE HYDROCHLORIDE,PERIOSTAT,"antibacterial, semisynthetic; GS-3065"
YU226598,1,Microsource,1500395,Pharmakon 1600,"7246-14-2, 132-92-3 [anhydrous], 61-32-5 [methicillin]",S1(C(C(C(=O)[O-])N3(C1C(NC(=O)C2(=C(OC)C=CC=C2OC))C3=O))(C)C).[Na+],402.39841,402.39841,M00967A,M018,METHICILLIN SODIUM,STAPHCILLIN,"antibacterial, semisynthetic; BRL-1241, SQ-16123, X-1497"
YU039687,4,Microsource,1500267,Pharmakon 1600,"562-10-7, 469-21-6 [doxylamine]",O=C(O)CCC(=O)O.O(C(C1(=NC=CC=C1))(C2(=CC=CC=C2))C)CCN(C)C,388.4575,388.4575,M00967A,M019,DOXYLAMINE SUCCINATE,DECAPRYN,"antihistaminic, hypnotic, synthetic"
YU226599,1,Microsource,1500655,Pharmakon 1600,302-27-2,O=C(OC1(C6(O)(C(OC)C(O)C3(C1C(C25(C(OC)CC(O)C4(C2C(C3C5(N(C4)CC))OC)(COC)))C6)(OC(=O)C))))C7(=CC=CC=C7),645.73712,645.73712,M00967A,M020,ACONITINE,,"anesthetic (gastric), antipyretic, and cardiotoxin, Aconitum spp"
YU226558,1,Microsource,1500268,Pharmakon 1600,"536-43-6, 586-60-7 [dyclonine]",Cl.O=C(C1(=CC=C(OCCCC)C=C1))CCN2(CCCCC2),325.87316,325.87316,M00967A,M021,DYCLONINE HYDROCHLORIDE,DYCLONE,"anesthetic (topical), synthetic"
YU226600,1,Microsource,1500508,Pharmakon 1600,57-83-0,O=C4(C=C3(C(C2(C(C1(C(C(C(=O)C)CC1)(C)CC2))CC3))(C)CC4)),314.4617,314.4617,M00967A,M022,PROGESTERONE,progesterone,"progestogen, semisynthetic; NSC-9704"
YU034012,3,Microsource,1500553,Pharmakon 1600,72-14-0,S(=O)(=O)(NC=1(SC=CN=1))C2(=CC=C(N)C=C2),255.31878,255.31878,M00967A,N003,SULFATHIAZOLE,sulfathiazole,"antibacterial, synthetic"
YU226685,1,Microsource,1500828,Pharmakon 1600,"2181-04-6, 4138-96-9 [canrenoic acid]",[K+].O=C3(C=C2(C=CC4(C1(C(C(O)(CCC(=O)[O-])CC1)(C)CCC4(C2(C)CC3))))),396.56156,396.56156,M00967A,N004,"CANRENOIC ACID, POTASSIUM SALT",KANRENOL,"aldosterone antagonist, diuretic, semisynthetic; SC-14266"
YU034013,2,Microsource,1500554,Pharmakon 1600,57-96-5,S(=O)(C1(=CC=CC=C1))CCC3(C(=O)N(C2(=CC=CC=C2))N(C3=O)C4(=CC=CC=C4)),404.48258,404.48258,M00967A,N005,SULFINPYRAZONE,sulfinpyrazone,"uricosuric, synthetic"
YU226686,1,Microsource,1500837,Pharmakon 1600,474-25-9,O=C(O)CCC(C4(C2(C(C1(C(O)CC3(CC(O)CCC3(C1CC2)(C))))CC4)(C)))C,392.572,392.572,M00967A,N006,CHENODIOL,chenodeoxycholic acid,"anticholithogenic, antilipemic agent, human bile"
YU034014,2,Microsource,1500555,Pharmakon 1600,127-69-5,S(=O)(=O)(NC=1(ON=C(C=1C)C))C2(=CC=C(N)C=C2),267.30534,267.30534,M00967A,N007,SULFISOXAZOLE,sulfafurazole,"antibacterial, synthetic"
YU226687,1,Microsource,1500838,Pharmakon 1600,67-97-0,OC1(CC(C(=C)CC1)=CC=C3(C2(C(C(C(CCCC(C)C)C)CC2)(CCC3)C))),384.63766,384.63766,M00967A,N008,CHOLECALCIFEROL,colecalciferol,"vitamin D3, fish oils"
YU225135,2,Microsource,1500556,Pharmakon 1600,38194-50-2,S(=O)(C3(=CC=C(C=C2(C1(=C(C=C(F)C=C1)C(=C2C)CC(=O)O)))C=C3))C,356.41158,356.4115832,M00967A,N009,SULINDAC,CLINORIL,"antiinflammatory, synthetic"
YU226688,1,Microsource,1505730,Pharmakon 1600,119793-66-7,[Cl-].O=C(OC(C[N+](C)(C)C)CC(=O)O)CC,253.72284,253.72284,M00967A,N010,LEVOCARNITINE PROPIONATE HYDROCHLORIDE,DROMOS,"carnitine replenisher in peripheral arterial disease, synthetic; ST-261"
YU221426,3,Microsource,1500557,Pharmakon 1600,"54965-24-1, 10540-29-1 [tamoxifen]",O=C(O)C(O)(CC(=O)O)CC(=O)O.O(C3(=CC=C(C(C1(=CC=CC=C1))=C(C2(=CC=CC=C2))CC)C=C3))CCN(C)C,563.63812,563.63812,M00967A,N011,TAMOXIFEN CITRATE,tamoxifen,"estrogen antagonist, antineoplastic, synthetic; ICI-46474"
YU225250,2,Microsource,1500403,Pharmakon 1600,"41372-08-1, 555-30-6 [anhydrous]",O=C(O)C(N)(CC1(=CC(O)=C(O)C=C1))C,211.21456,211.21456,M00967A,N012,METHYLDOPA,ALDOMET,"antihypertensive, synthetic"
YU226640,1,Microsource,1500558,Pharmakon 1600,"23031-32-5, 23031-25-6 [terbutaline]",S(=O)(=O)(O)O.OC1(=CC(O)=CC(=C1)C(O)CNC(C)(C)C),323.36368,323.36368,M00967A,N013,TERBUTALINE HEMISULFATE,terbutaline,"betaadrenergic agonist, bronchodilator, synthetic; KWD-2019"
YU226689,1,Microsource,1500844,Pharmakon 1600,68-19-9,[Co+]1245(N=%10(C%11(=CC%12(=N1C(=C(C)C3(=N2C(C(CC(=O)N)(C)C3CCC(=O)N)(C)C9(N4C(C(CCC(=O)NCC(C)OP(OC8(C(C(N7(C=N5C6(=C7(C=C(C)C(=C6)C))))OC8(CO))O))(=O)[O-])(C)C9CC(=O)N)=C(C=%10C(CCC(=O)N)C%11(C)C)C)))C(CC(=O)N)(C)C%12CCC(=O)N))))(C#N),1355.36574,1355.365741,M00967A,N014,CYANOCOBALAMIN,RUBRAMIN,"vitamin, coenzyme B12, Vitamin B12; cyanocobalamin"
YU226641,1,Microsource,1500564,Pharmakon 1600,"136-47-0, 94-24-6 [tetracaine]",Cl.O=C(OCCN(C)C)C1(=CC=C(NCCCC)C=C1),300.82398,300.82398,M00967A,N015,TETRACAINE HYDROCHLORIDE,tetracaine,"anesthetic (local), synthetic"
YU226690,1,Microsource,1500847,Pharmakon 1600,57-88-5,OC3(CC2(=CCC4(C1(C(C(C(CCCC(C)C)C)CC1)(C)CCC4(C2(C)CC3))))),386.65354,386.65354,M00967A,N016,CHOLESTEROL,,"emulsifying agent, common animal sterol"
YU226642,1,Microsource,1500566,Pharmakon 1600,"64-75-5, 60-54-8 [tetracycline]",Cl.O=C2(C1(=C(O)C=CC=C1C(O)(C)C4(C2=C(O)C3(O)(C(=O)C(=C(O)C(C3C4)N(C)C)C(=O)N)))),480.89528,480.89528,M00967A,N017,TETRACYCLINE HYDROCHLORIDE,ACHROMYCIN,"antibacterial, antiamebic, antirickettsial, Streptomyces spp"
YU155538,2,Microsource,1500873,Pharmakon 1600,94-62-2,O=C(N1(CCCCC1))C=CC=CC3(=CC=2(OCOC=2C=C3)),285.3377,285.3377,M00967A,N018,PIPERINE,,"analeptic, antibacterial, black pepper (Piper nigrum L.)"
YU226643,1,Microsource,1500567,Pharmakon 1600,"522-48-5, 84-22-0 [tetrahydrozoline]",Cl.N1(=C(NCC1)C3(C2(=C(C=CC=C2)CCC3))),236.74026,236.74026,M00967A,N019,TETRAHYDROZOLINE HYDROCHLORIDE,tetryzoline,"adrenergic agonist, nasal decongestant, synthetic"
YU220920,2,Microsource,2300242,Pharmakon 1600,"27833-64-3, 1977-10-2 [loxapine]",ClC2(=CC=1(C(=NC=3(C=CC=CC=3(OC=1C=C2)))N4(CCN(C)CC4))).O=C(O)CCC(=O)O,445.89588,445.89588,M00967A,N020,LOXAPINE SUCCINATE,LOXAPINE,"antipsychotic, synthetic; CL-71563"
YU226644,1,Microsource,1500464,Pharmakon 1600,52-67-5,SC(C(N)C(=O)O)(C)C,149.21238,149.21238,M00967A,N021,PENICILLAMINE,penicillamine,"chelating agent (Cu), antirheumatic, semisynthetic"
YU226691,1,Microsource,1500907,Pharmakon 1600,81-23-2,O=C1(C4(C(C2(C(=O)CC3(C(C2(C1))(CCC(C3)=O)C)))CCC4C(CCC(=O)O)C)(C)),402.52376,402.52376,M00967A,N022,DEHYDROCHOLIC ACID,dehydrocholic acid,"choleretic, derivative of cholic acid"
YU022198,3,Microsource,1500269,Pharmakon 1600,479-18-5,O=C1(N(C(=O)C=2(N(CC(O)CO)C=NC=2(N1C)))C),254.24272,254.24272,M00967A,O003,DYPHYLLINE,diprophylline,"PDE inhibitor, bronchodilator, vasodilator, synthetic"
YU226601,1,Microsource,1500404,Pharmakon 1600,"57432-61-8, 7054-07-1 [replaced], 113-42-8 [methylergonovine]",O=C(O)C=CC(=O)O.O=C(NC(CO)CC)C3(C=C2(C4(=C1(C(NC=C1CC2N(C3)C)=CC=C4)))),455.50368,455.50368,M00967A,O004,METHYLERGONOVINE MALEATE,methylergometrine,"oxytocic, semisynthetic"
YU226559,1,Microsource,1500270,Pharmakon 1600,150-38-9,[Na+].[Na+].[Na+].O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,361.21203,361.21203,M00967A,O005,TRISODIUM ETHYLENEDIAMINE TETRACETATE,edetic acid,"chelating agent, antioxidant, synthetic"
YU221353,3,Microsource,1500400,Pharmakon 1600,298-81-7,O=C3(OC2(=C(OC)C=1(OC=CC=1C=C2C=C3))),216.18952,216.18952,M00967A,O006,METHOXSALEN,OXSORALENE,"antipsoriatic, pigmentation agent, Amni visnaga"
YU226560,1,Microsource,1500272,Pharmakon 1600,"316-42-7, 483-18-1 [emetine]",Cl.Cl.O(C1(=C(OC)C=C2(CCN5(C(C2(=C1))CC(CC3(NCCC4(=C3C=C(OC)C(=C4)OC)))C(C5)CC))))C,553.56026,553.56026,M00967A,O007,EMETINE DIHYDROCHLORIDE,,"inhibits RNA, DNA and protein synthesis, Uragoga ipecacuanha"
YU226602,1,Microsource,1500434,Pharmakon 1600,59-87-0,O=[N+]([O-])C=1(OC(C=NNC(=O)N)=CC=1),198.1364,198.1364,M00967A,O008,NITROFURAZONE,ACTIN-N,"antiinfective (topical), synthetic"
YU226561,1,Microsource,1500274,Pharmakon 1600,51-42-3,O=C(O)C(O)C(O)C(=O)O.OC1(=C(O)C=CC(=C1)C(O)CNC),333.2913,333.2913,M00967A,O009,EPINEPHRINE BITARTRATE,BRONITIN,"adrenergic agonist, bronchodilator, antiglaucoma agent, Portulaca grandiflora"
YU226603,1,Microsource,1500408,Pharmakon 1600,56-04-2,S=C1(NC(=O)C=C(N1)C),142.18002,142.18002,M00967A,O010,METHYLTHIOURACIL,,"antithyroid agent, synthetic"
YU155500,2,Microsource,1500275,Pharmakon 1600,474-86-2,O=C4(C2(C(C1(=CCC=3(C=C(O)C=CC=3(C1CC2))))CC4)(C)),268.3502,268.3502,M00967A,O011,EQUILIN,,"estrogen, pregnant mare urine"
YU226604,1,Microsource,1500413,Pharmakon 1600,"22832-87-7, 22916-47-8 [miconazole]",ClC1(=C(C=CC(=C1)Cl)C(OCC2(=C(Cl)C=C(Cl)C=C2))CN3(C=NC=C3)).O=[N+](O)[O-],479.14032,479.14032,M00967A,O012,MICONAZOLE NITRATE,miconazole,"antifungal (topical), synthetic"
YU226562,1,Microsource,1500276,Pharmakon 1600,50-14-6,OC1(CC(C(=C)CC1)=CC=C3(C2(C(C(C(C=CC(C(C)C)C)C)CC2)(CCC3)C))),396.64836,396.64836,M00967A,O013,ERGOCALCIFEROL,DRISDOL,"antirachitic vitamin; LD50 (rat) 56 mg/kg po , irradiation of ergosterol"
YU226605,1,Microsource,1500427,Pharmakon 1600,"1405-10-3, 1404-04-2 [neomycin]",S(=O)(=O)(O)O.O4(C(OC3(C(OC1(OC(CO)C(C1O)OC2(OC(C(O)C(C2N)O)CN)))C(O)C(N)CC3N))C(N)C(O)C(C4CN)O),712.72346,712.72346,M00967A,O014,NEOMYCIN SULFATE,neomycin,"antibacterial, Streptomyces fradiae"
YU034457,2,Microsource,2300325,Pharmakon 1600,17560-51-9,ClC2(=C(S(=O)(=O)N)C=C3(C(=O)N(C1(=C(C=CC=C1)C))C(NC3(=C2))C)),365.83536,365.83536,M00967A,O015,METOLAZONE,metolazone,"diuretic, antihypertensive, synthetic; SR-720-22"
YU033926,2,Microsource,1500435,Pharmakon 1600,121-81-3,O=[N+]([O-])C1(=CC([N+](=O)[O-])=CC(=C1)C(=O)N),211.13182,211.13182,M00967A,O016,NITROMIDE,,"antibacterial, coccidiostat, synthetic; NSC-60719"
YU033812,2,Microsource,1500279,Pharmakon 1600,"1264-62-6, 114-07-8 [erythromycin]",O=C1(OC(C(O)(C(O)C(C(=O)C(C)CC(C(C(C(C1C)OC2(OC(C(O)C(C2)(OC)C)C))C)OC3(OC(CC(C3OC(=O)CCC(=O)OCC)N(C)C)C))(O)C)C)C)CC),862.05274,862.05274,M00967A,O017,ERYTHROMYCIN ETHYLSUCCINATE,ERYPED,"antibacterial, semisynthetic"
YU226606,1,Microsource,1500450,Pharmakon 1600,1199-18-4,Cl.OC1(=C(O)C=C(CCN)C(=C1)O),205.63852,205.63852,M00967A,O018,OXIDOPAMINE HYDROCHLORIDE,oxidopamine,"adrenergic agonist (opthalmic), synthetic"
YU033815,2,Microsource,1500282,Pharmakon 1600,50-28-2,OC4(=CC3(=C(C2(C(C1(C(C(O)CC1)(C)CC2))CC3))C=C4)),272.38196,272.38196,M00967A,O019,ESTRADIOL,estradiol,"estrogen, pregnancy urine"
YU226607,1,Microsource,1500438,Pharmakon 1600,51-98-9,O=C4(C=C3(C(C2(C(C1(C(C(OC(=O)C)(C#C)CC1)(C)CC2))CC3))CC4)),340.45592,340.45592,M00967A,O020,NORETHINDRONE ACETATE,AYGESTIN,"Oral contraceptive (in combination with estrogen), synthetic; NSC-9564"
YU033816,2,Microsource,1500283,Pharmakon 1600,313-06-4,O=C(OC4(C3(C(C2(C(C1(=C(C=C(O)C=C1)CC2))CC3))CC4)(C)))CCC5(CCCC5),396.56224,396.56224,M00967A,O021,ESTRADIOL CYPIONATE,DEPO,"estrogen, semisynthetic"
YU226608,1,Microsource,1500456,Pharmakon 1600,"134-31-6, 148-24-3 (base)",S(=O)(=O)(O)O.OC=2(C1(=NC=CC=C1C=CC=2)),243.2375,243.2375,M00967A,O022,OXYQUINOLINE SULFATE,,"antiinfectant, complexing agent, synthetic"
YU226645,1,Microsource,1300035,Pharmakon 1600,527-07-1,[Na+].O=C([O-])C(O)C(O)C(O)C(O)CO,218.13711,218.13711,M00967A,P003,SODIUM GLUCONATE,,"electrolyte replenisher, widespread in nature"
